FrozenTrial(number=0, state=TrialState.COMPLETE, values=[0.907], datetime_start=datetime.datetime(2024, 3, 15, 9, 29, 9, 677696), datetime_complete=datetime.datetime(2024, 3, 15, 9, 49, 32, 600845), params={'lr': 0.020474337069749136, 'tblr': 0.008899390160399104, 'tbwd': 6.620445891477546e-05, 'tpwd': 5.07810572452543e-05, 'lw': 0.24405472335671097, 'layer_num': 64, 'dropout': 0.3166545368249679}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=0, value=None)
FrozenTrial(number=19, state=TrialState.COMPLETE, values=[0.919], datetime_start=datetime.datetime(2024, 3, 15, 12, 20, 57, 154142), datetime_complete=datetime.datetime(2024, 3, 15, 12, 26, 35, 840845), params={'lr': 0.03928452388557378, 'tblr': 0.002601413445038178, 'tbwd': 4.799512674419042e-05, 'tpwd': 8.473167117099045e-05, 'lw': 0.015132261045823367, 'layer_num': 16, 'dropout': 0.10285013225697581}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=19, value=None)
FrozenTrial(number=20, state=TrialState.COMPLETE, values=[0.908], datetime_start=datetime.datetime(2024, 3, 15, 12, 26, 35, 842015), datetime_complete=datetime.datetime(2024, 3, 15, 12, 37, 27, 863519), params={'lr': 0.024573498629533924, 'tblr': 0.009676655293018996, 'tbwd': 9.97983479571196e-05, 'tpwd': 5.58366902184089e-05, 'lw': 0.18524405732966923, 'layer_num': 32, 'dropout': 0.3808491078726545}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=20, value=None)
FrozenTrial(number=21, state=TrialState.COMPLETE, values=[0.914], datetime_start=datetime.datetime(2024, 3, 15, 12, 37, 27, 865171), datetime_complete=datetime.datetime(2024, 3, 15, 12, 43, 33, 97762), params={'lr': 0.03931214731689783, 'tblr': 0.0037583764545665154, 'tbwd': 8.680386059925114e-05, 'tpwd': 4.2899499028131505e-05, 'lw': 0.18205555109052582, 'layer_num': 16, 'dropout': 0.2830092170867025}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=21, value=None)
FrozenTrial(number=22, state=TrialState.COMPLETE, values=[0.92], datetime_start=datetime.datetime(2024, 3, 15, 12, 43, 33, 99300), datetime_complete=datetime.datetime(2024, 3, 15, 12, 49, 38, 263635), params={'lr': 0.04768666829194678, 'tblr': 0.0037290497142629447, 'tbwd': 8.372360362536044e-05, 'tpwd': 3.6931103842546706e-05, 'lw': 0.1506177026342165, 'layer_num': 16, 'dropout': 0.19442472928834456}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=22, value=None)
FrozenTrial(number=23, state=TrialState.COMPLETE, values=[0.912], datetime_start=datetime.datetime(2024, 3, 15, 12, 49, 38, 265178), datetime_complete=datetime.datetime(2024, 3, 15, 12, 55, 39, 880756), params={'lr': 0.029585602879583436, 'tblr': 0.006012048013653302, 'tbwd': 7.104647555067212e-05, 'tpwd': 2.411946446377016e-05, 'lw': 0.21063425291947951, 'layer_num': 16, 'dropout': 0.27251826427432574}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=23, value=None)
FrozenTrial(number=24, state=TrialState.COMPLETE, values=[0.913], datetime_start=datetime.datetime(2024, 3, 15, 12, 55, 39, 882337), datetime_complete=datetime.datetime(2024, 3, 15, 13, 1, 42, 949008), params={'lr': 0.017683259776479825, 'tblr': 0.001845313342149645, 'tbwd': 9.20630218697323e-05, 'tpwd': 4.51458634964968e-05, 'lw': 0.1232444783401679, 'layer_num': 16, 'dropout': 0.3264828060511071}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=24, value=None)
FrozenTrial(number=25, state=TrialState.COMPLETE, values=[0.913], datetime_start=datetime.datetime(2024, 3, 15, 13, 1, 42, 950613), datetime_complete=datetime.datetime(2024, 3, 15, 13, 7, 50, 277868), params={'lr': 0.009624223413571638, 'tblr': 0.0030713323166018758, 'tbwd': 8.014696510410057e-05, 'tpwd': 6.744320472287058e-05, 'lw': 0.07477644233423311, 'layer_num': 16, 'dropout': 0.16943713526156662}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=25, value=None)
FrozenTrial(number=26, state=TrialState.COMPLETE, values=[0.917], datetime_start=datetime.datetime(2024, 3, 15, 13, 7, 50, 279476), datetime_complete=datetime.datetime(2024, 3, 15, 13, 13, 55, 491590), params={'lr': 0.04544657200796041, 'tblr': 0.00479829842486666, 'tbwd': 9.30091215588953e-05, 'tpwd': 5.342324599028783e-05, 'lw': 0.294160023772826, 'layer_num': 16, 'dropout': 0.2674218341436396}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=26, value=None)
FrozenTrial(number=27, state=TrialState.COMPLETE, values=[0.898], datetime_start=datetime.datetime(2024, 3, 15, 13, 13, 55, 493162), datetime_complete=datetime.datetime(2024, 3, 15, 13, 20, 4, 822331), params={'lr': 0.004264973415434878, 'tblr': 0.001042652640252384, 'tbwd': 5.5663167715070204e-05, 'tpwd': 3.964158289662879e-05, 'lw': 0.3650937760466111, 'layer_num': 16, 'dropout': 0.3873810469533493}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=27, value=None)
FrozenTrial(number=28, state=TrialState.COMPLETE, values=[0.761], datetime_start=datetime.datetime(2024, 3, 15, 13, 20, 4, 823935), datetime_complete=datetime.datetime(2024, 3, 15, 13, 31, 0, 173484), params={'lr': 0.0011493853148109561, 'tblr': 0.007839869652337473, 'tbwd': 7.005558056196603e-05, 'tpwd': 5.981943074685421e-05, 'lw': 0.03963065468210525, 'layer_num': 32, 'dropout': 0.46026059336184744}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=28, value=None)
FrozenTrial(number=29, state=TrialState.COMPLETE, values=[0.906], datetime_start=datetime.datetime(2024, 3, 15, 13, 31, 0, 175105), datetime_complete=datetime.datetime(2024, 3, 15, 13, 51, 25, 118374), params={'lr': 0.022274385600165435, 'tblr': 0.009466634051317712, 'tbwd': 4.445761112949422e-05, 'tpwd': 5.198816244268072e-05, 'lw': 0.25558687345507225, 'layer_num': 64, 'dropout': 0.33858162774204525}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=29, value=None)
FrozenTrial(number=30, state=TrialState.COMPLETE, values=[0.919], datetime_start=datetime.datetime(2024, 3, 15, 13, 51, 25, 119887), datetime_complete=datetime.datetime(2024, 3, 15, 13, 57, 30, 548629), params={'lr': 0.03426952899371652, 'tblr': 0.0020638709651255274, 'tbwd': 9.314142357125989e-05, 'tpwd': 7.210142345383103e-05, 'lw': 0.2076361417220425, 'layer_num': 16, 'dropout': 0.10520887995172823}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=30, value=None)
FrozenTrial(number=31, state=TrialState.COMPLETE, values=[0.915], datetime_start=datetime.datetime(2024, 3, 15, 13, 57, 30, 550211), datetime_complete=datetime.datetime(2024, 3, 15, 14, 3, 36, 380343), params={'lr': 0.027524340777460986, 'tblr': 0.002870986999949092, 'tbwd': 9.916126671326136e-05, 'tpwd': 8.370365900999159e-05, 'lw': 0.12648273920126385, 'layer_num': 16, 'dropout': 0.1419079676149809}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=31, value=None)
FrozenTrial(number=32, state=TrialState.COMPLETE, values=[0.911], datetime_start=datetime.datetime(2024, 3, 15, 14, 3, 36, 381954), datetime_complete=datetime.datetime(2024, 3, 15, 14, 9, 41, 431233), params={'lr': 0.023276995993193054, 'tblr': 0.00409964571416345, 'tbwd': 9.528824335951648e-05, 'tpwd': 6.393976473617334e-05, 'lw': 0.10489387825633738, 'layer_num': 16, 'dropout': 0.251848795599929}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=32, value=None)
FrozenTrial(number=33, state=TrialState.COMPLETE, values=[0.922], datetime_start=datetime.datetime(2024, 3, 15, 14, 9, 41, 432850), datetime_complete=datetime.datetime(2024, 3, 15, 14, 15, 55, 892262), params={'lr': 0.03791811796268875, 'tblr': 0.0014395458838985867, 'tbwd': 8.467490668609852e-05, 'tpwd': 4.68787903866915e-05, 'lw': 0.16305074055919014, 'layer_num': 16, 'dropout': 0.13917047926451295}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=33, value=None)
FrozenTrial(number=34, state=TrialState.COMPLETE, values=[0.918], datetime_start=datetime.datetime(2024, 3, 15, 14, 15, 55, 893891), datetime_complete=datetime.datetime(2024, 3, 15, 14, 17, 56, 208349), params={'lr': 0.038730967878510505, 'tblr': 0.001477229996702227, 'tbwd': 8.290650478063452e-05, 'tpwd': 4.999146745259942e-05, 'lw': 0.17944946530849748, 'layer_num': 2, 'dropout': 0.2938386150092463}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=34, value=None)
FrozenTrial(number=35, state=TrialState.COMPLETE, values=[0.927], datetime_start=datetime.datetime(2024, 3, 15, 14, 17, 56, 209880), datetime_complete=datetime.datetime(2024, 3, 15, 14, 23, 51, 427538), params={'lr': 0.04912580696708789, 'tblr': 0.001376013527814986, 'tbwd': 7.571794653670036e-05, 'tpwd': 4.369702361016301e-05, 'lw': 0.29703069944665195, 'layer_num': 16, 'dropout': 0.1700054985354413}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=35, value=None)
FrozenTrial(number=36, state=TrialState.COMPLETE, values=[0.918], datetime_start=datetime.datetime(2024, 3, 15, 14, 23, 51, 429055), datetime_complete=datetime.datetime(2024, 3, 15, 14, 34, 56, 55574), params={'lr': 0.01723605899539526, 'tblr': 0.0013225863162409964, 'tbwd': 7.677688954705838e-05, 'tpwd': 3.178970620783531e-05, 'lw': 0.4896544297235069, 'layer_num': 32, 'dropout': 0.17940298673620492}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=36, value=None)
FrozenTrial(number=37, state=TrialState.COMPLETE, values=[0.881], datetime_start=datetime.datetime(2024, 3, 15, 14, 34, 56, 57294), datetime_complete=datetime.datetime(2024, 3, 15, 14, 41, 2, 809371), params={'lr': 0.001778997334057737, 'tblr': 0.0012539385202098065, 'tbwd': 6.482861726438363e-05, 'tpwd': 2.0335364188047227e-05, 'lw': 0.31891058062920785, 'layer_num': 16, 'dropout': 0.13926631959102434}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=37, value=None)
FrozenTrial(number=38, state=TrialState.COMPLETE, values=[0.915], datetime_start=datetime.datetime(2024, 3, 15, 14, 41, 2, 810658), datetime_complete=datetime.datetime(2024, 3, 15, 15, 2, 0, 192713), params={'lr': 0.008843899913313483, 'tblr': 0.0017680191214402277, 'tbwd': 5.942589171080331e-05, 'tpwd': 3.672990948331683e-05, 'lw': 0.2769306065875407, 'layer_num': 64, 'dropout': 0.1983227414047651}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=38, value=None)
FrozenTrial(number=39, state=TrialState.COMPLETE, values=[0.912], datetime_start=datetime.datetime(2024, 3, 15, 15, 2, 0, 194423), datetime_complete=datetime.datetime(2024, 3, 15, 15, 4, 0, 522696), params={'lr': 0.031069237167147105, 'tblr': 0.0020400133436547655, 'tbwd': 7.380348480927629e-05, 'tpwd': 1.553142085424973e-05, 'lw': 0.41672062419243033, 'layer_num': 2, 'dropout': 0.10265406042110753}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=39, value=None)
FrozenTrial(number=40, state=TrialState.COMPLETE, values=[0.918], datetime_start=datetime.datetime(2024, 3, 15, 15, 4, 0, 524252), datetime_complete=datetime.datetime(2024, 3, 15, 15, 10, 20, 844984), params={'lr': 0.0384627556347684, 'tblr': 0.0012071635728380468, 'tbwd': 6.815495347361045e-05, 'tpwd': 2.881829130623097e-05, 'lw': 0.33390689803294515, 'layer_num': 16, 'dropout': 0.24111682822873096}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=40, value=None)
FrozenTrial(number=41, state=TrialState.COMPLETE, values=[0.922], datetime_start=datetime.datetime(2024, 3, 15, 15, 10, 20, 846626), datetime_complete=datetime.datetime(2024, 3, 15, 15, 16, 38, 157169), params={'lr': 0.04894215950580361, 'tblr': 0.0031832560254238082, 'tbwd': 8.610890062997157e-05, 'tpwd': 4.634694759123513e-05, 'lw': 0.2223222527336378, 'layer_num': 16, 'dropout': 0.1477739062550025}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=41, value=None)
FrozenTrial(number=42, state=TrialState.COMPLETE, values=[0.923], datetime_start=datetime.datetime(2024, 3, 15, 15, 16, 38, 158823), datetime_complete=datetime.datetime(2024, 3, 15, 15, 22, 36, 726234), params={'lr': 0.04746398222959563, 'tblr': 0.0031234577620792413, 'tbwd': 7.862999626437442e-05, 'tpwd': 4.742343897215077e-05, 'lw': 0.21323735299373345, 'layer_num': 16, 'dropout': 0.15886674394501824}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=42, value=None)
FrozenTrial(number=43, state=TrialState.COMPLETE, values=[0.921], datetime_start=datetime.datetime(2024, 3, 15, 15, 22, 36, 727930), datetime_complete=datetime.datetime(2024, 3, 15, 15, 28, 42, 373883), params={'lr': 0.03434951160066724, 'tblr': 0.0023976043281552844, 'tbwd': 7.760520591755761e-05, 'tpwd': 4.206822265446334e-05, 'lw': 0.14991206206226418, 'layer_num': 16, 'dropout': 0.1789455016160636}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=43, value=None)
FrozenTrial(number=44, state=TrialState.COMPLETE, values=[0.897], datetime_start=datetime.datetime(2024, 3, 15, 15, 28, 42, 375535), datetime_complete=datetime.datetime(2024, 3, 15, 15, 34, 46, 655229), params={'lr': 0.03937150817566057, 'tblr': 0.0015976105869283342, 'tbwd': 8.220014980301932e-05, 'tpwd': 5.071863802619734e-05, 'lw': 0.05405621700804131, 'layer_num': 16, 'dropout': 0.5350376866856394}, user_attrs={}, system_attrs={}, intermediate_values={}, distributions={'lr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tblr': FloatDistribution(high=0.05, log=True, low=0.001, step=None), 'tbwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'tpwd': FloatDistribution(high=0.0001, log=False, low=1e-06, step=None), 'lw': FloatDistribution(high=0.7, log=False, low=0.01, step=None), 'layer_num': CategoricalDistribution(choices=(2, 16, 32, 64)), 'dropout': FloatDistribution(high=0.8, log=False, low=0.1, step=None)}, trial_id=44, value=None)
